country,decile,year,data_level,ewbi_score,eu_priority_score,secondary_score,primary_score,eu_priority,secondary_indicator,primary_index
FR,All Deciles,2005,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2005,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2005,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2005,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2005,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2005,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2005,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2005,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2005,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2005,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2005,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2005,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2005,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2005,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2005,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2005,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2005,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2005,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2005,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2005,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2005,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2005,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2005,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2005,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2006,EWBI,0.7243647681621596,,,,,,
FR,All Deciles,2006,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2006,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2006,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2006,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2006,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2006,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2006,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2006,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2006,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2006,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2006,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2006,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2006,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2006,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2006,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2006,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2006,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2006,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2006,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2006,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2006,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2006,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2006,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2006,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2006,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2006,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2007,EWBI,0.7235059775052548,,,,,,
FR,All Deciles,2007,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2007,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2007,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2007,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2007,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2007,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2007,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2007,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2007,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2007,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2007,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2007,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2007,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2007,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2007,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2007,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2007,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2007,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2007,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2007,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2007,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2007,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2007,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2007,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2007,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2007,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2008,EWBI,0.7220378152946529,,,,,,
FR,All Deciles,2008,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2008,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2008,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2008,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2008,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2008,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2008,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2008,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2008,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2008,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2008,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2008,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2008,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2008,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2008,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2008,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2008,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2008,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2008,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2008,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2008,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2008,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2008,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2008,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2008,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2008,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2009,EWBI,0.7250141129833958,,,,,,
FR,All Deciles,2009,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2009,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2009,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2009,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2009,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2009,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2009,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2009,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2009,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2009,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2009,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2009,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2009,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2009,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2009,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2009,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2009,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2009,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2009,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2009,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2009,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2009,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2009,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2009,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2009,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2009,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2010,EWBI,0.7266700435557056,,,,,,
FR,All Deciles,2010,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2010,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2010,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2010,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2010,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2010,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2010,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2010,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
FR,All Deciles,2010,Secondary Indicator,,,0.9047085701370756,,Agriculture and Food,Nutrition expense,
FR,All Deciles,2010,Secondary Indicator,,,0.7996203116742364,,Energy and Housing,Housing quality,
FR,All Deciles,2010,Secondary Indicator,,,0.8024625782889288,,Energy and Housing,Energy,
FR,All Deciles,2010,Secondary Indicator,,,0.8919925470393939,,Energy and Housing,Housing expense,
FR,All Deciles,2010,Secondary Indicator,,,0.6356205754061375,,Equality,Life satisfaction,
FR,All Deciles,2010,Secondary Indicator,,,0.5456261883338974,,Equality,Security,
FR,All Deciles,2010,Secondary Indicator,,,0.4332524179640941,,Equality,Community,
FR,All Deciles,2010,Secondary Indicator,,,0.2045127343983589,,Equality,Digital Skills,
FR,All Deciles,2010,Secondary Indicator,,,0.5318806869461311,,Health and Animal Welfare,Health condition and impact,
FR,All Deciles,2010,Secondary Indicator,,,0.7635079203581642,,Health and Animal Welfare,Health cost and medical care,
FR,All Deciles,2010,Secondary Indicator,,,0.5005,,Health and Animal Welfare,Accidents and addictive behaviour,
FR,All Deciles,2010,Secondary Indicator,,,0.5411531095317528,,"Intergenerational Fairness, Youth, Culture and Sport",Education,
FR,All Deciles,2010,Secondary Indicator,,,1.0,,"Intergenerational Fairness, Youth, Culture and Sport",Education expense,
FR,All Deciles,2010,Secondary Indicator,,,0.7527227376988143,,"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,
FR,All Deciles,2010,Secondary Indicator,,,0.4034187138579213,,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,
FR,All Deciles,2010,Secondary Indicator,,,0.638281322658086,,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,
FR,All Deciles,2010,Secondary Indicator,,,0.7809515236506974,,Sustainable Transport and Tourism,Transport,
FR,All Deciles,2010,Secondary Indicator,,,0.507868773437381,,Sustainable Transport and Tourism,Tourism,
FR,All Deciles,2011,EWBI,0.7316390894272169,,,,,,
FR,All Deciles,2011,EU Priority,,0.7750170963101813,,,Agriculture and Food,,
FR,All Deciles,2011,EU Priority,,0.831358479000853,,,Energy and Housing,,
FR,All Deciles,2011,EU Priority,,0.4547529790256219,,,Equality,,
FR,All Deciles,2011,EU Priority,,0.5986295357680984,,,Health and Animal Welfare,,
FR,All Deciles,2011,EU Priority,,0.764625282410189,,,"Intergenerational Fairness, Youth, Culture and Sport",,
FR,All Deciles,2011,EU Priority,,0.5208500182580037,,,"Social Rights and Skills, Quality Jobs and Preparedness",,
FR,All Deciles,2011,EU Priority,,0.6444101485440392,,,Sustainable Transport and Tourism,,
FR,All Deciles,2011,Secondary Indicator,,,0.6453256224832871,,Agriculture and Food,Nutrition need,
