ISO2,ISO_Type,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_distribution_scenario,Years_to_neutrality_from_latest_available,Years_to_neutrality_from_today,Neutrality_year,Latest_year,Latest_population,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_emissions_per_capita_t,Latest_cumulative_population,Share_of_cumulative_population_Latest_to_2050,Share_of_cumulative_population_1970_to_2050,Share_of_cumulative_population_1970_to_latest,share_of_capacity,Global_Carbon_budget,Country_carbon_budget,Country_budget_per_capita,Share_of_cumulative_emissions,Global_Total_Budget,Total_available_budget,Latest_cumulative_emissions_per_capita,Share_of_global_cumulative_emissions,Country_theoretical_budget,Country_share_of_positive_budgets,scenario_id
MG,Country,Madagascar,Africa,Territory,2°C,67%,Capacity,5550,76,2100,2023.0,31195932.5,4.476379,100.767154,0.1434923927983239,879915769.5,0.004791413675208922,0.003648348718852226,0.003881599682957379,0.0089929008532403,907596.667995,12422.127881647459,648.0544135996284,7.454969952565823e-05,907697.435149,2259274.2017900003,3.2301375828403274e-06,7.454969952565823e-05,20216.66174298109,0.013686837247970034,2412
MG,Country,Madagascar,Africa,Consumption,1.5°C,50%,Population,419,75,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,230438.2834789879,1230.4175216863796,40.424713048218635,0.00010551698005805947,230575.4801607929,1530671.4945651006,4.507523987088128e-06,0.00010551698005805947,,,2413
MG,Country,Madagascar,Africa,Consumption,1.5°C,50%,Responsibility,680,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,230438.2834789879,1995.718775911909,187.60819041483057,0.00010551698005805947,230575.4801607929,1530671.4945651006,4.507523987088128e-06,0.00010551698005805947,5710.279363589801,0.008660534811238884,2414
MG,Country,Madagascar,Africa,Consumption,1.5°C,50%,Capacity,1202,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,230438.2834789879,3527.0879087124968,443.61325037216443,0.00010551698005805947,230575.4801607929,1530671.4945651006,4.507523987088128e-06,0.00010551698005805947,13502.37206282929,0.01530599801154181,2415
MG,Country,Madagascar,Africa,Consumption,1.5°C,67%,Population,102,75,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,55976.91096655577,298.88684737320966,9.819768351794002,0.00010551698005805947,56114.10764836077,1356210.1220526686,4.507523987088128e-06,0.00010551698005805947,,,2416
MG,Country,Madagascar,Africa,Consumption,1.5°C,67%,Responsibility,180,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,55976.91096655577,527.5349393737854,165.71141417331046,0.00010551698005805947,56114.10764836077,1356210.1220526686,4.507523987088128e-06,0.00010551698005805947,5043.801481016442,0.009424152391849006,2417
MG,Country,Madagascar,Africa,Consumption,1.5°C,67%,Capacity,310,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,55976.91096655577,908.5132439331185,392.5377807997322,0.00010551698005805947,56114.10764836077,1356210.1220526686,4.507523987088128e-06,0.00010551698005805947,11947.774690293349,0.016230142539946927,2418
MG,Country,Madagascar,Africa,Consumption,2°C,50%,Population,2069,75,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,1137264.2411371914,6072.384449132376,199.50496034728144,0.00010551698005805947,1137401.4378189964,2437497.452223304,4.507523987088128e-06,0.00010551698005805947,,,2419
MG,Country,Madagascar,Africa,Consumption,2°C,50%,Responsibility,2689,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,1137264.2411371914,7891.221298342063,301.424588846689,0.00010551698005805947,1137401.4378189964,2437497.452223304,4.507523987088128e-06,0.00010551698005805947,9174.538731832068,0.006938775539492341,2420
MG,Country,Madagascar,Africa,Consumption,2°C,50%,Capacity,5008,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,1137264.2411371914,14699.147006658282,709.0964398074805,0.00010551698005805947,1137401.4378189964,2437497.452223304,4.507523987088128e-06,0.00010551698005805947,21582.953058042855,0.0129250058825028,2421
MG,Country,Madagascar,Africa,Consumption,2°C,67%,Population,1602,75,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,880703.399207144,4702.486398671832,154.49768873489228,0.00010551698005805947,880840.595888949,2180936.610293257,4.507523987088128e-06,0.00010551698005805947,,,2422
MG,Country,Madagascar,Africa,Consumption,2°C,67%,Responsibility,2170,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,880703.399207144,6367.546351442611,269.2234473150418,0.00010551698005805947,880840.595888949,2180936.610293257,4.507523987088128e-06,0.00010551698005805947,8194.424198635954,0.007230069007539899,2423
MG,Country,Madagascar,Africa,Consumption,2°C,67%,Capacity,4006,76,2100,2022.0,30437260.5,5.87,137.196681805,0.192855726946911,848719837.0,0.00533946661600859,0.003999661882814876,0.003820203137091936,0.0089108399764834,880703.399207144,11757.356892648802,633.9854551421391,0.00010551698005805947,880840.595888949,2180936.610293257,4.507523987088128e-06,0.00010551698005805947,19296.780451372353,0.013349961977248413,2424
MV,Country,Maldives,Southern Asia,Territory,1.5°C,50%,Population,13,11,2036,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,210596.667995,13.344910472577228,25.370841630469602,2.2931851144239725e-05,210627.664463,1562274.20179,5.89293185853831e-05,2.2931851144239725e-05,,,2425
MV,Country,Maldives,Southern Asia,Territory,1.5°C,50%,Responsibility,19,18,2042,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,210596.667995,19.905075404432964,135.4589416905537,2.2931851144239725e-05,210627.664463,1562274.20179,5.89293185853831e-05,2.2931851144239725e-05,71.2505905755811,9.451752296909822e-05,2426
MV,Country,Maldives,Southern Asia,Territory,1.5°C,67%,Population,1,-1,2024,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,23596.667995000003,1.4952535804216984,2.84271984171245,2.2931851144239725e-05,23627.664463000005,1375274.20179,5.89293185853831e-05,2.2931851144239725e-05,,,2427
MV,Country,Maldives,Southern Asia,Territory,1.5°C,67%,Responsibility,2,1,2025,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,23596.667995000003,2.2273019815300383,112.19119225837919,2.2931851144239725e-05,23627.664463000005,1375274.20179,5.89293185853831e-05,2.2931851144239725e-05,59.011893980753904,9.439052929006716e-05,2428
MV,Country,Maldives,Southern Asia,Territory,2°C,50%,Population,73,71,2096,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,1182596.667995,74.93777945212362,142.46888643620198,2.2931851144239725e-05,1182627.6644630001,2534274.2017900003,5.89293185853831e-05,2.2931851144239725e-05,,,2429
MV,Country,Maldives,Southern Asia,Territory,2°C,50%,Responsibility,100,76,2100,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,1182596.667995,103.19576784282252,256.4014681508406,2.2931851144239725e-05,1182627.6644630001,2534274.2017900003,5.89293185853831e-05,2.2931851144239725e-05,134.86563383853326,8.726201471359027e-05,2430
MV,Country,Maldives,Southern Asia,Territory,2°C,67%,Population,56,54,2079,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,907596.667995,57.51181343424784,109.33929557038263,2.2931851144239725e-05,907627.664463,2259274.2017900003,5.89293185853831e-05,2.2931851144239725e-05,,,2431
MV,Country,Maldives,Southern Asia,Territory,2°C,67%,Responsibility,78,76,2100,2023.0,525994.0,2.062305,30.996468,3.920776662851667,15215064.5,6.336714915591192e-05,5.451689646291547e-05,6.544757537340753e-05,0.0,907596.667995,80.48586166106861,222.18418957411333,2.2931851144239725e-05,907627.664463,2259274.2017900003,5.89293185853831e-05,2.2931851144239725e-05,116.86755061084617,8.868020840013927e-05,2432
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,50%,Population,14,12,2037,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,210596.667995,3332.603155831117,25.686830170781473,0.014130502504080792,229696.55077099998,1562274.20179,0.00014721688188121268,0.014130502504080792,,,2433
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,50%,Responsibility,7,6,2030,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,210596.667995,1709.7279541648052,47.17137839472412,0.014130502504080792,229696.55077099998,1562274.20179,0.00014721688188121268,0.014130502504080792,6120.003264629315,0.0081184948007126,2434
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,50%,NDC Pledges,27,25,2050,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,210596.667995,6515.416305,50.21911829665107,0.014130502504080792,229696.55077099998,1562274.20179,0.00014721688188121268,0.014130502504080792,,,2435
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,50%,Capacity,3,2,2026,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,210596.667995,656.3708432563354,21.093223398880504,0.014130502504080792,229696.55077099998,1562274.20179,0.00014721688188121268,0.014130502504080792,2736.6297203039176,0.0031167199818751125,2436
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,67%,Population,2,0,2025,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,23596.667995000003,373.4072859552705,2.8781253243677636,0.014130502504080792,42696.550771,1375274.20179,0.00014721688188121268,0.014130502504080792,,,2437
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,67%,Responsibility,0,-1,2023,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,23596.667995000003,117.0513631583154,23.903628962549604,0.014130502504080792,42696.550771,1375274.20179,0.00014721688188121268,0.014130502504080792,3101.2510608266057,0.004960503880595256,2438
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,67%,NDC Pledges,27,25,2050,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,23596.667995000003,6515.416305,50.21911829665107,0.014130502504080792,42696.550771,1375274.20179,0.00014721688188121268,0.014130502504080792,,,2439
MX,Country,Mexico,Latin America and Caribbean,Territory,1.5°C,67%,Capacity,0,-1,2023,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,23596.667995000003,3.9383938806234924,0.9469586450264168,0.014130502504080792,42696.550771,1375274.20179,0.00014721688188121268,0.014130502504080792,122.85818638869387,0.00016690466134701795,2440
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,50%,Population,78,75,2100,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,1182596.667995,18714.091848447817,144.2433066986645,0.014130502504080792,1201696.550771,2534274.2017900003,0.00014721688188121268,0.014130502504080792,,,2441
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,50%,Responsibility,69,68,2092,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,1182596.667995,16689.268883104945,168.11390485501101,0.014130502504080792,1201696.550771,2534274.2017900003,0.00014721688188121268,0.014130502504080792,21811.05750043806,0.014112392952535791,2442
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,50%,NDC Pledges,27,25,2050,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,1182596.667995,6515.416305,50.21911829665107,0.014130502504080792,1201696.550771,2534274.2017900003,0.00014721688188121268,0.014130502504080792,,,2443
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,50%,Capacity,47,46,2070,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,1182596.667995,11240.441561708394,125.81070650447512,0.014130502504080792,1201696.550771,2534274.2017900003,0.00014721688188121268,0.014130502504080792,16322.650741510333,0.009504881812973211,2444
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,67%,Population,60,58,2083,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,907596.667995,14362.333216277453,110.70109368923255,0.014130502504080792,926696.550771,2259274.2017900003,0.00014721688188121268,0.014130502504080792,,,2445
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,67%,Responsibility,50,49,2073,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,907596.667995,11963.778871343991,133.89662627828375,0.014130502504080792,926696.550771,2259274.2017900003,0.00014721688188121268,0.014130502504080792,17371.7160242576,0.013181823262720374,2446
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,67%,NDC Pledges,27,25,2050,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,907596.667995,6515.416305,50.21911829665107,0.014130502504080792,926696.550771,2259274.2017900003,0.00014721688188121268,0.014130502504080792,,,2447
MX,Country,Mexico,Latin America and Caribbean,Territory,2°C,67%,Capacity,32,31,2055,2023.0,129739759.0,482.62343,19099.882776,3.71993468864082,4990390898.5,0.015824576844255863,0.015874170444987883,0.016143059913383474,0.0139773878818996,907596.667995,7667.641147986873,96.18384657233672,0.014130502504080792,926696.550771,2259274.2017900003,0.00014721688188121268,0.014130502504080792,12478.869073987942,0.008448291425447492,2448
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,50%,Population,16,13,2038,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,230438.2834789879,4083.984289117173,31.754026093933792,0.015201076353441176,250203.2277979879,1530671.4945651006,0.00015367751519591304,0.015201076353441176,,,2449
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,50%,Responsibility,7,5,2029,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,230438.2834789879,1727.7873343637325,38.43819920600561,0.015201076353441176,250203.2277979879,1530671.4945651006,0.00015367751519591304,0.015201076353441176,4943.656630970407,0.007497831125448727,2450
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,50%,Capacity,2,0,2024,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,230438.2834789879,429.03641776485347,12.770346444130723,0.015201076353441176,250203.2277979879,1530671.4945651006,0.00015367751519591304,0.015201076353441176,1642.4340677346918,0.0018618278668265395,2451
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,67%,Population,4,1,2026,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,55976.91096655577,992.0609609191514,7.7135286058138774,0.015201076353441176,75741.85528555576,1356210.1220526686,0.00015367751519591304,0.015201076353441176,,,2452
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,67%,Responsibility,1,-1,2023,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,55976.91096655577,222.510943933992,16.541422964485523,0.015201076353441176,75741.85528555576,1356210.1220526686,0.00015367751519591304,0.015201076353441176,2127.443975348575,0.003975048642232767,2453
MX,Country,Mexico,Latin America and Caribbean,Consumption,1.5°C,67%,Capacity,-1,-4,2021,2022.0,128613117.5,516.85,19764.944319,4.018641411129779,4860651139.5,0.017722681437564013,0.01740275377790611,0.016142327754650382,0.0139856124993149,55976.91096655577,-797.5150843228112,-6.200884480720337,0.015201076353441176,75741.85528555576,1356210.1220526686,0.00015367751519591304,0.015201076353441176,-797.5150843228112,,2454
