country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
FI,All,2016,Agriculture and Food,All,All,0.5820280639879987,2 (EU_Priority)
FI,All,2016,Energy and Housing,All,All,0.8698395213817942,2 (EU_Priority)
FI,All,2016,Equality,All,All,0.7631154874314721,2 (EU_Priority)
FI,All,2016,Health and Animal Welfare,All,All,0.6157259376369655,2 (EU_Priority)
FI,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6858976856449404,2 (EU_Priority)
FI,All,2016,All,All,All,0.7033213392166342,1 (EWBI)
FR,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8929559842719659,4 (Primary_indicator)
FR,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.4414201670598678,4 (Primary_indicator)
FR,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.8973749532591336,4 (Primary_indicator)
FR,All,2016,Energy and Housing,Energy,HE-SILC-1,0.8625132892422793,4 (Primary_indicator)
FR,All,2016,Energy and Housing,Energy,HE-SILC-2,0.8919057259433857,4 (Primary_indicator)
FR,All,2016,Energy and Housing,Energy,HE-HBS-1,0.9177418584709977,4 (Primary_indicator)
FR,All,2016,Energy and Housing,Energy,HE-HBS-2,0.9228173965228931,4 (Primary_indicator)
FR,All,2016,Equality,Life satisfaction,EL-SILC-1,0.8416874799783738,4 (Primary_indicator)
FR,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.8170443146048678,4 (Primary_indicator)
FR,All,2016,Equality,Security,ES-SILC-1,0.761907563181446,4 (Primary_indicator)
FR,All,2016,Equality,Security,ES-SILC-2,0.8638237671202975,4 (Primary_indicator)
FR,All,2016,Equality,Community,EC-SILC-1,0.7840340016938254,4 (Primary_indicator)
FR,All,2016,Equality,Community,EC-EHIS-1,0.4932310116813744,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7040180367959237,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.43697688336841195,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5391204604612081,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3305194139328327,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.854703159971079,4 (Primary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.6877329182323043,4 (Primary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6516223264734118,4 (Primary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.40570509647415665,4 (Primary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.761141576320704,4 (Primary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.734350638140019,4 (Primary_indicator)
FR,All,2016,Agriculture and Food,Nutrition need,All,0.8929559842719659,3 (Secondary_indicator)
FR,All,2016,Agriculture and Food,Nutrition expense,All,0.4414201670598678,3 (Secondary_indicator)
FR,All,2016,Energy and Housing,Housing quality,All,0.8973749532591336,3 (Secondary_indicator)
FR,All,2016,Energy and Housing,Energy,All,0.898972946214544,3 (Secondary_indicator)
FR,All,2016,Equality,Life satisfaction,All,0.8376801554601585,3 (Secondary_indicator)
FR,All,2016,Equality,Security,All,0.8135327796558819,3 (Secondary_indicator)
FR,All,2016,Equality,Community,All,0.6795422046919544,3 (Secondary_indicator)
FR,All,2016,Health and Animal Welfare,Health condition and impact,All,0.5983714579837327,3 (Secondary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.6182801195124114,3 (Secondary_indicator)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.734350638140019,3 (Secondary_indicator)
FR,All,2016,Agriculture and Food,All,All,0.6671880756659169,2 (EU_Priority)
FR,All,2016,Energy and Housing,All,All,0.8981739497368388,2 (EU_Priority)
FR,All,2016,Equality,All,All,0.7769183799359981,2 (EU_Priority)
FR,All,2016,Health and Animal Welfare,All,All,0.5983714579837327,2 (EU_Priority)
FR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6763153788262152,2 (EU_Priority)
FR,All,2016,All,All,All,0.7233934484297403,1 (EWBI)
HR,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8887439219446339,4 (Primary_indicator)
HR,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.9102883757096871,4 (Primary_indicator)
HR,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.5748885365855387,4 (Primary_indicator)
HR,All,2016,Energy and Housing,Energy,HE-SILC-1,0.7809335676833914,4 (Primary_indicator)
HR,All,2016,Energy and Housing,Energy,HE-SILC-2,0.5410326182396017,4 (Primary_indicator)
HR,All,2016,Energy and Housing,Energy,HE-HBS-1,0.9177418584709977,4 (Primary_indicator)
HR,All,2016,Energy and Housing,Energy,HE-HBS-2,0.9228173965228931,4 (Primary_indicator)
HR,All,2016,Equality,Life satisfaction,EL-SILC-1,0.6486897778763128,4 (Primary_indicator)
HR,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.9507954848311515,4 (Primary_indicator)
HR,All,2016,Equality,Security,ES-SILC-1,0.32784714373553026,4 (Primary_indicator)
HR,All,2016,Equality,Security,ES-SILC-2,0.5506390661434468,4 (Primary_indicator)
HR,All,2016,Equality,Community,EC-SILC-1,0.6882121648038887,4 (Primary_indicator)
HR,All,2016,Equality,Community,EC-EHIS-1,0.9538957409933372,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.25792476469847486,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.49830007331468035,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.35657954398685904,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1903875928866686,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.8617396927095318,4 (Primary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.3006405043077414,4 (Primary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.8811391109059862,4 (Primary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.739025290650653,4 (Primary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8877222552900141,4 (Primary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.45893729705285585,4 (Primary_indicator)
HR,All,2016,Agriculture and Food,Nutrition need,All,0.8887439219446339,3 (Secondary_indicator)
HR,All,2016,Agriculture and Food,Nutrition expense,All,0.9102883757096871,3 (Secondary_indicator)
HR,All,2016,Energy and Housing,Housing quality,All,0.5748885365855387,3 (Secondary_indicator)
HR,All,2016,Energy and Housing,Energy,All,0.7926004123160127,3 (Secondary_indicator)
HR,All,2016,Equality,Life satisfaction,All,0.8003176469205565,3 (Secondary_indicator)
HR,All,2016,Equality,Security,All,0.4400864063699851,3 (Secondary_indicator)
HR,All,2016,Equality,Community,All,0.8255424749312459,3 (Secondary_indicator)
HR,All,2016,Health and Animal Welfare,Health condition and impact,All,0.41805440716289594,3 (Secondary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8370996580871624,3 (Secondary_indicator)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.45893729705285585,3 (Secondary_indicator)
HR,All,2016,Agriculture and Food,All,All,0.8995161488271606,2 (EU_Priority)
HR,All,2016,Energy and Housing,All,All,0.6837444744507757,2 (EU_Priority)
HR,All,2016,Equality,All,All,0.6886488427405958,2 (EU_Priority)
HR,All,2016,Health and Animal Welfare,All,All,0.41805440716289594,2 (EU_Priority)
HR,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6480184775700091,2 (EU_Priority)
HR,All,2016,All,All,All,0.6675964701502874,1 (EWBI)
HU,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6293086674223047,4 (Primary_indicator)
HU,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.6233935375421383,4 (Primary_indicator)
HU,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.6328755716347063,4 (Primary_indicator)
HU,All,2016,Energy and Housing,Energy,HE-SILC-1,0.7961931257943307,4 (Primary_indicator)
HU,All,2016,Energy and Housing,Energy,HE-SILC-2,0.7249144558605399,4 (Primary_indicator)
HU,All,2016,Energy and Housing,Energy,HE-HBS-1,0.9177418584709977,4 (Primary_indicator)
HU,All,2016,Energy and Housing,Energy,HE-HBS-2,0.9228173965228931,4 (Primary_indicator)
HU,All,2016,Equality,Life satisfaction,EL-SILC-1,0.5961083175878527,4 (Primary_indicator)
HU,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.734684040170535,4 (Primary_indicator)
HU,All,2016,Equality,Security,ES-SILC-1,0.47794856724668044,4 (Primary_indicator)
HU,All,2016,Equality,Security,ES-SILC-2,0.6530564361631616,4 (Primary_indicator)
HU,All,2016,Equality,Community,EC-SILC-1,0.20187328194598114,4 (Primary_indicator)
HU,All,2016,Equality,Community,EC-EHIS-1,0.8310909169341376,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.47814583654734677,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.4395450397171615,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.4966613168850158,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.5321100670418092,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7582423528974183,4 (Primary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.4426413935165395,4 (Primary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.8764401527952759,4 (Primary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9471862286917923,4 (Primary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9501201321622587,4 (Primary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7824094949640829,4 (Primary_indicator)
HU,All,2016,Agriculture and Food,Nutrition need,All,0.6293086674223047,3 (Secondary_indicator)
HU,All,2016,Agriculture and Food,Nutrition expense,All,0.6233935375421383,3 (Secondary_indicator)
HU,All,2016,Energy and Housing,Housing quality,All,0.6328755716347063,3 (Secondary_indicator)
HU,All,2016,Energy and Housing,Energy,All,0.8412828767258416,3 (Secondary_indicator)
HU,All,2016,Equality,Life satisfaction,All,0.6673380844810579,3 (Secondary_indicator)
HU,All,2016,Equality,Security,All,0.5658899972583119,3 (Secondary_indicator)
HU,All,2016,Equality,Community,All,0.5191365564727115,3 (Secondary_indicator)
HU,All,2016,Health and Animal Welfare,Health condition and impact,All,0.5280155705024019,3 (Secondary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9250592930870701,3 (Secondary_indicator)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7824094949640829,3 (Secondary_indicator)
HU,All,2016,Agriculture and Food,All,All,0.6263511024822215,2 (EU_Priority)
HU,All,2016,Energy and Housing,All,All,0.7370792241802739,2 (EU_Priority)
HU,All,2016,Equality,All,All,0.5841215460706938,2 (EU_Priority)
HU,All,2016,Health and Animal Welfare,All,All,0.5280155705024019,2 (EU_Priority)
HU,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8537343940255765,2 (EU_Priority)
HU,All,2016,All,All,All,0.6658603674522335,1 (EWBI)
IE,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6869685405024788,4 (Primary_indicator)
IE,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.5153992213479838,4 (Primary_indicator)
IE,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.9585935911537026,4 (Primary_indicator)
IE,All,2016,Energy and Housing,Energy,HE-SILC-1,0.8580220524336564,4 (Primary_indicator)
IE,All,2016,Energy and Housing,Energy,HE-SILC-2,0.7920955375683943,4 (Primary_indicator)
IE,All,2016,Energy and Housing,Energy,HE-HBS-1,0.9177418584709977,4 (Primary_indicator)
IE,All,2016,Energy and Housing,Energy,HE-HBS-2,0.9228173965228931,4 (Primary_indicator)
IE,All,2016,Equality,Life satisfaction,EL-SILC-1,0.8106467784723825,4 (Primary_indicator)
IE,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.8701647768791181,4 (Primary_indicator)
IE,All,2016,Equality,Security,ES-SILC-1,0.5656832020454858,4 (Primary_indicator)
IE,All,2016,Equality,Security,ES-SILC-2,0.7918850014114346,4 (Primary_indicator)
IE,All,2016,Equality,Community,EC-SILC-1,0.5789778278698291,4 (Primary_indicator)
IE,All,2016,Equality,Community,EC-EHIS-1,0.5700627540824732,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9116507556356988,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6893516477226993,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.7500837777785819,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.12840751679156956,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7319877182869273,4 (Primary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.6038617236945819,4 (Primary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.8194022222055615,4 (Primary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.5600055160936138,4 (Primary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8499979295911814,4 (Primary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7090734372151376,4 (Primary_indicator)
IE,All,2016,Agriculture and Food,Nutrition need,All,0.6869685405024788,3 (Secondary_indicator)
IE,All,2016,Agriculture and Food,Nutrition expense,All,0.5153992213479838,3 (Secondary_indicator)
IE,All,2016,Energy and Housing,Housing quality,All,0.9585935911537026,3 (Secondary_indicator)
IE,All,2016,Energy and Housing,Energy,All,0.8733171064984446,3 (Secondary_indicator)
IE,All,2016,Equality,Life satisfaction,All,0.8409091421656467,3 (Secondary_indicator)
IE,All,2016,Equality,Security,All,0.6798886056443096,3 (Secondary_indicator)
IE,All,2016,Equality,Community,All,0.5777985032525843,3 (Secondary_indicator)
IE,All,2016,Health and Animal Welfare,Health condition and impact,All,0.6404646362383318,3 (Secondary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7480986087402574,3 (Secondary_indicator)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7090734372151376,3 (Secondary_indicator)
IE,All,2016,Agriculture and Food,All,All,0.6011838809252312,2 (EU_Priority)
IE,All,2016,Energy and Housing,All,All,0.9159553488260737,2 (EU_Priority)
IE,All,2016,Equality,All,All,0.6995320836875135,2 (EU_Priority)
IE,All,2016,Health and Animal Welfare,All,All,0.6404646362383318,2 (EU_Priority)
IE,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7285860229776975,2 (EU_Priority)
IE,All,2016,All,All,All,0.7171443945309696,1 (EWBI)
IS,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.853246538251835,4 (Primary_indicator)
IS,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.6850750613636278,4 (Primary_indicator)
IS,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.8925815236554137,4 (Primary_indicator)
IS,All,2016,Energy and Housing,Energy,HE-SILC-1,0.9131962791664301,4 (Primary_indicator)
IS,All,2016,Energy and Housing,Energy,HE-SILC-2,0.8800976034031955,4 (Primary_indicator)
IS,All,2016,Equality,Life satisfaction,EL-SILC-1,0.8600797959856954,4 (Primary_indicator)
IS,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.7169078569394646,4 (Primary_indicator)
IS,All,2016,Equality,Security,ES-SILC-1,0.7121009812289676,4 (Primary_indicator)
IS,All,2016,Equality,Security,ES-SILC-2,0.8767760632206427,4 (Primary_indicator)
IS,All,2016,Equality,Community,EC-SILC-1,0.7888910420131866,4 (Primary_indicator)
IS,All,2016,Equality,Community,EC-EHIS-1,0.8419465365929786,4 (Primary_indicator)
IS,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7538297286464875,4 (Primary_indicator)
IS,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5624305117583794,4 (Primary_indicator)
IS,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6516189888792269,4 (Primary_indicator)
IS,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.405242571322525,4 (Primary_indicator)
IS,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.6572004189871616,4 (Primary_indicator)
